ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2016-03-08	1	00000	0	73	SAGINAW	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			3535			
2016-03-08	1	00000	0	73	SAGINAW	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			74			
2016-03-08	1	00000	0	73	SAGINAW	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			363			
2016-03-08	1	00000	0	73	SAGINAW	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			152			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				411			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				379			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			20			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			8347			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			45			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			5973			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			11995			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			38			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			1774			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			78			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			19			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			5093			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			38			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			7			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			41			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			4846			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			51			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			441			
2016-03-08	1	00000	0	74	ST. CLAIR	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			161			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				103			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				52			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			4			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			2219			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			13			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1382			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			2528			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			10			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			600			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			22			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			5			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1691			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			13			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			5			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			4			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			2655			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			17			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			147			
2016-03-08	1	00000	0	75	ST. JOSEPH	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			51			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				164			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				99			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			2			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1485			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			16			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1160			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			3279			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			19			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			568			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			27			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			7			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1407			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			34			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			5			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			8			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			1588			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			19			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			143			
2016-03-08	1	00000	0	76	SANILAC	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			62			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				13			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				22			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			2			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			345			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			1			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			312			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			529			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			3			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			78			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			0			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			1			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			242			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			4			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			1			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			0			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			218			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			5			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			19			
2016-03-08	1	00000	0	77	SCHOOLCRAFT	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			5			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				223			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				191			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			7			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			4452			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			16			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			3031			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			3864			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			26			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			876			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			43			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			9			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1853			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			41			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			4			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			6			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			2745			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			19			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			185			
2016-03-08	1	00000	0	78	SHIAWASSEE	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			90			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				155			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				119			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			3			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			2532			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			14			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1984			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			3750			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			19			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			658			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			32			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			5			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1268			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			27			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			2			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			5			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			2668			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			27			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			163			
2016-03-08	1	00000	0	79	TUSCOLA	President of the United States 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			67			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				138			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				94			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			8			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			3656			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			10			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			2484			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			3287			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			17			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			932			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			27			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			4			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			2092			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			17			
2016-03-08	1	00000	0	80	VAN BUREN	President of the United States 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			2			
